43.30742,-1.97974,5.2,1.697,0
43.3074,-1.97977,5.2,1.701,0
43.30738,-1.97979,5.2,1.703,0
43.30736,-1.9798,5.2,1.706,0
43.30734,-1.97982,5.2,1.709,0
43.3073,-1.97984,5.2,1.713,0
43.30727,-1.97985,5.2,1.717,0
43.30723,-1.97985,5.2,1.721,0
43.3072,-1.97985,5.2,1.725,0
43.30716,-1.97984,5.2,1.729,0
43.30713,-1.97983,5.2,1.732,0
43.3071,-1.97981,5.2,1.736,0
43.30706,-1.97979,5.3,1.741,0
43.30705,-1.97978,5.3,1.742,0
43.30704,-1.97977,5.3,1.744,0
43.30703,-1.97976,5.3,1.745,0
43.30702,-1.97974,5.3,1.747,0
43.30701,-1.97973,5.3,1.748,0
43.307,-1.97972,5.3,1.75,0
43.30699,-1.9797,5.3,1.752,0
43.30698,-1.97969,5.3,1.753,0
43.30698,-1.97968,5.3,1.754,0
43.30697,-1.97967,5.3,1.755,0
43.30697,-1.97965,5.3,1.757,0
43.30696,-1.97964,5.3,1.758,0
43.30696,-1.97963,5.3,1.759,0
43.30696,-1.97962,5.3,1.76,0
43.30696,-1.97961,5.3,1.761,0
43.30695,-1.9796,5.3,1.762,0
43.30659,-1.97938,5.5,1.806,0
43.30654,-1.97936,5.4,1.812,0
43.30647,-1.97935,5.5,1.82,0
43.3061,-1.97932,5.7,1.861,0
43.306,-1.97931,5.7,1.872,0
43.30528,-1.97915,5.6,1.953,0
43.30487,-1.97906,5.3,1.999,0
43.30442,-1.97896,4.8,2.05,-1
43.30373,-1.97884,4.6,2.128,-1
43.30357,-1.97881,5,2.146,0
43.3029,-1.97871,4.7,2.221,0
43.30258,-1.97867,4.8,2.256,0
43.30219,-1.97864,4.7,2.3,0
43.30189,-1.97863,4.5,2.333,0
43.30183,-1.97863,4.5,2.34,0
43.30171,-1.97864,5.3,2.353,0
43.30169,-1.97864,5.4,2.356,1
43.30164,-1.97865,5.1,2.361,0
43.30155,-1.97866,4.2,2.371,0
43.30146,-1.97869,12.9,2.382,7
43.30123,-1.97875,15.1,2.408,10
43.30106,-1.97881,18.1,2.427,11
43.30094,-1.97885,43.1,2.441,38
43.30083,-1.97889,47.6,2.454,42
43.30065,-1.97898,53.4,2.475,47
43.30039,-1.97914,57,2.507,35
43.30019,-1.97929,60.3,2.532,40
43.29989,-1.97956,56.4,2.572,7
43.29984,-1.97961,55.7,2.579,2
43.29977,-1.97969,55.5,2.589,2
43.29968,-1.97979,51.7,2.602,-1
43.29961,-1.97989,50.4,2.613,-6
43.29931,-1.9804,27.7,2.666,-24
43.29922,-1.98059,22.6,2.685,-31
43.29916,-1.98073,22.9,2.698,-30
43.29906,-1.981,23.5,2.722,-25
43.29898,-1.98125,24.3,2.744,-20
43.29888,-1.98157,25.5,2.773,-2
43.29881,-1.98185,26.5,2.797,4
43.29876,-1.98209,27.3,2.817,4
43.29863,-1.98268,29.4,2.867,4
43.29856,-1.98299,30.5,2.893,4
43.29847,-1.98334,31.6,2.923,4
43.29846,-1.98337,31.7,2.926,4
43.29834,-1.98355,32.2,2.946,4
43.29827,-1.98382,33.2,2.969,4
43.29825,-1.98391,33.5,2.976,4
43.29811,-1.98434,34.9,3.015,4
43.29793,-1.98488,37,3.063,4
43.29789,-1.98502,37.5,3.075,4
43.29782,-1.98526,38.3,3.096,4
43.2978,-1.98536,38.7,3.104,4
43.29775,-1.98556,39.3,3.121,4
43.29769,-1.98585,40.4,3.146,4
43.29763,-1.98622,41.6,3.176,4
43.29759,-1.98655,42.6,3.204,4
43.29757,-1.98682,43.5,3.226,4
43.29756,-1.98717,44.6,3.254,4
43.29755,-1.98749,45.6,3.28,4
43.29757,-1.98794,47.1,3.316,4
43.2976,-1.98832,48.3,3.347,4
43.29765,-1.98886,49.8,3.391,4
43.2977,-1.98936,50.8,3.432,3
43.29773,-1.98961,52.9,3.453,4
43.29773,-1.98984,83.2,3.472,28
43.29774,-1.99014,90.9,3.496,39
43.2977,-1.99096,98.3,3.562,41
43.29767,-1.99168,95.6,3.621,4
43.29762,-1.99208,82.5,3.654,-5
43.29755,-1.99245,69.8,3.685,-23
43.29745,-1.99281,48.9,3.716,-32
43.2973,-1.99331,45.1,3.76,-35
43.29715,-1.99373,43.6,3.798,-23
43.2971,-1.99387,43.1,3.81,-21
43.29703,-1.99405,42.5,3.827,-6
43.29688,-1.99438,41.8,3.858,-5
43.2968,-1.99454,41.5,3.874,-3
43.29671,-1.99473,41.4,3.892,-3
43.29662,-1.9949,41.3,3.909,-2
43.29644,-1.99523,41.2,3.943,-1
43.29635,-1.99541,38.9,3.961,-3
43.29631,-1.99549,36.3,3.968,-5
43.29627,-1.99557,30.2,3.976,-11
43.29618,-1.99575,27,3.994,-14
43.29609,-1.99593,23.4,4.012,-18
43.29601,-1.99611,21.9,4.029,-16
43.29595,-1.99629,26.8,4.045,-14
43.29589,-1.99647,28.9,4.061,-10
43.29584,-1.99664,32.4,4.076,-4
43.2958,-1.99685,32.4,4.093,2
43.29577,-1.99705,31.3,4.11,4
43.29575,-1.99723,28,4.125,4
43.29573,-1.99739,28.2,4.138,6
43.29573,-1.99746,28.1,4.143,5
43.29572,-1.99764,31.2,4.158,4
43.29573,-1.99782,31.3,4.173,2
43.29573,-1.9979,31.6,4.179,-1
43.29574,-1.99804,31.5,4.191,-1
43.29576,-1.99814,32.3,4.199,0
43.29577,-1.99824,32.9,4.207,0
43.2958,-1.99844,40.3,4.224,8
43.29583,-1.99854,40.1,4.232,11
43.29585,-1.99863,40.1,4.24,12
43.2959,-1.99881,40,4.256,11
43.29596,-1.99898,39.9,4.271,8
43.29602,-1.99916,39.8,4.287,8
43.2961,-1.99933,39.5,4.303,7
43.29618,-1.99949,39.3,4.319,6
43.29627,-1.99965,39.1,4.336,-1
43.29636,-1.99979,38.9,4.351,-1
43.29647,-1.99994,38.6,4.368,-1
43.29658,-2.00008,38.3,4.385,-1
43.29669,-2.0002,38.1,4.4,-2
43.29681,-2.00033,37,4.417,-2
43.29693,-2.00045,32,4.434,-6
43.29703,-2.00054,28.9,4.447,-9
43.29712,-2.00064,26.9,4.46,-11
43.29727,-2.0008,21.2,4.481,-15
43.29737,-2.00091,20.3,4.495,-16
43.29749,-2.00105,22.1,4.513,-14
43.2976,-2.00119,25.3,4.53,-10
43.29771,-2.00132,24.4,4.546,-7
43.2978,-2.00145,24.4,4.56,-2
43.29791,-2.0016,29.3,4.578,2
43.298,-2.00175,30.6,4.593,8
43.29808,-2.00189,31.4,4.608,10
43.29818,-2.00206,32.5,4.625,9
43.29827,-2.00223,34.2,4.642,8
43.29835,-2.00241,34.2,4.66,9
43.29843,-2.00258,34.2,4.676,8
43.2985,-2.00272,34.3,4.69,4
43.29853,-2.0028,34.3,4.697,4
43.29858,-2.00295,34.3,4.71,3
43.29865,-2.00315,34.4,4.728,2
43.29871,-2.00332,34.6,4.744,0
43.29877,-2.0035,35,4.76,1
43.29882,-2.00368,35.3,4.775,1
43.29887,-2.00391,35.9,4.795,2
43.29892,-2.00413,36.4,4.813,2
43.29896,-2.00436,37,4.833,2
43.299,-2.00457,37.6,4.85,3
43.29903,-2.00481,38.4,4.87,3
43.29905,-2.005,39,4.885,3
43.29906,-2.0051,32.9,4.894,-2
43.29907,-2.00519,32.8,4.901,-3
43.29907,-2.00529,39.9,4.909,3
43.29908,-2.00549,40.4,4.925,4
43.29909,-2.00571,41.2,4.943,4
43.29908,-2.00594,41.8,4.962,4
43.29908,-2.00618,42.6,4.981,4
43.29906,-2.0064,43.2,4.999,10
43.29905,-2.00655,43.6,5.011,4
43.29904,-2.00665,44,5.02,4
43.29902,-2.00683,42.6,5.034,2
43.29899,-2.00706,33.1,5.053,-7
43.29895,-2.0073,46.4,5.073,4
43.2989,-2.00751,40.1,5.091,-2
43.29883,-2.00783,48.3,5.118,4
43.29873,-2.00816,49.4,5.147,6
43.29868,-2.00831,49.8,5.161,16
43.29865,-2.00839,50,5.168,15
43.29858,-2.00858,50.8,5.185,4
43.29851,-2.00874,51.4,5.2,10
43.2984,-2.00897,52.3,5.223,4
43.2983,-2.00918,53.1,5.243,4
43.29821,-2.00935,53.8,5.26,4
43.29808,-2.00955,54.6,5.282,4
43.29798,-2.0097,55.3,5.298,4
43.29787,-2.00986,56,5.316,4
43.29773,-2.01003,56.8,5.337,4
43.29758,-2.01022,57.5,5.359,4
43.29737,-2.01045,58.7,5.389,4
43.29724,-2.0106,59.3,5.408,4
43.297,-2.01085,60.7,5.442,4
43.29689,-2.01099,61.4,5.458,4
43.29652,-2.0114,63.5,5.511,4
43.29627,-2.01173,65,5.55,4
43.29608,-2.012,66.3,5.58,4
43.29588,-2.01231,67.5,5.614,4
43.29566,-2.0127,69.2,5.654,4
43.2956,-2.01282,69.6,5.666,4
43.29549,-2.01304,70.5,5.687,4
43.29532,-2.01338,71.9,5.721,4
43.29511,-2.01394,74,5.772,4
43.29484,-2.01471,76.9,5.841,4
43.29472,-2.01508,78.3,5.874,4
43.29455,-2.0155,80,5.913,4
43.29443,-2.01575,81,5.937,4
43.2943,-2.01597,81.9,5.96,4
43.29415,-2.01619,82.9,5.984,4
43.29409,-2.01627,83.2,5.994,4
43.29394,-2.01643,84.1,6.015,4
43.2937,-2.01665,85.3,6.047,4
43.2934,-2.01684,86.7,6.084,4
43.29322,-2.01693,87.5,6.105,4
43.29308,-2.01698,88.1,6.121,4
43.29295,-2.01702,88.7,6.136,4
43.2928,-2.01705,89.3,6.153,4
43.29265,-2.01706,89.9,6.17,4
43.29245,-2.01707,90.8,6.192,4
43.2923,-2.01707,91.4,6.209,4
43.29184,-2.01704,93.4,6.26,4
43.29171,-2.01703,93.9,6.274,4
43.29153,-2.01703,94.6,6.294,4
43.29136,-2.01703,95.4,6.313,4
43.29118,-2.01706,96.2,6.334,4
43.29105,-2.01709,96.6,6.348,4
43.29088,-2.01714,97.4,6.368,4
43.29066,-2.01724,98.5,6.393,4
43.29055,-2.01731,99,6.407,4
43.29044,-2.01739,99.5,6.421,4
43.29025,-2.01755,100.6,6.446,4
43.29011,-2.01768,101.4,6.464,4
43.28995,-2.01787,102.5,6.488,4
43.28985,-2.01801,103.1,6.504,4
43.28974,-2.01818,104,6.522,4
43.28967,-2.01832,104.5,6.536,4
43.28965,-2.01837,104.6,6.541,4
43.28957,-2.01853,105.3,6.556,4
43.2895,-2.01872,106,6.574,4
43.28943,-2.01893,106.7,6.592,4
43.28938,-2.0191,107.4,6.607,4
43.28932,-2.01937,108.3,6.63,4
43.28931,-2.01941,108.4,6.633,4
43.28929,-2.01953,108.9,6.643,4
43.28917,-2.02017,111.1,6.697,4
43.28914,-2.0203,111.6,6.708,4
43.28908,-2.02059,112.5,6.732,4
43.28903,-2.0208,113.2,6.75,4
43.28893,-2.02119,114.5,6.784,4
43.28885,-2.02141,115.1,6.804,4
43.28876,-2.02164,115.9,6.825,4
43.2887,-2.0218,116.4,6.84,4
43.28865,-2.02192,116.8,6.851,4
43.28854,-2.02214,117.4,6.872,3
43.28845,-2.02232,118,6.89,3
43.28833,-2.02254,118.7,6.912,3
43.28821,-2.02273,119.3,6.933,3
43.28815,-2.02282,119.6,6.943,3
43.28805,-2.02296,120,6.959,3
43.28793,-2.02312,120.5,6.977,3
43.2878,-2.02327,121,6.996,3
43.28759,-2.02353,121.9,7.027,3
43.28735,-2.0238,122.9,7.062,3
43.28701,-2.0242,124.3,7.112,3
43.28688,-2.02437,124.9,7.132,3
43.28678,-2.02452,125.4,7.148,3
43.28667,-2.02469,126,7.167,3
43.28657,-2.02485,126.5,7.184,3
43.28647,-2.02503,127.1,7.202,3
43.28639,-2.0252,127.6,7.219,3
43.28636,-2.02526,127.7,7.224,3
43.2863,-2.02538,128.2,7.236,3
43.28625,-2.0255,128.4,7.247,3
43.2862,-2.02562,123.7,7.259,-2
43.28615,-2.02574,129.2,7.27,3
43.28608,-2.02592,129.6,7.286,3
43.28601,-2.02616,130.2,7.307,3
43.28596,-2.02633,130.7,7.322,3
43.2859,-2.02657,131.3,7.343,3
43.28584,-2.02687,132,7.368,8
43.28578,-2.02718,132.6,7.394,3
43.28578,-2.02727,132.7,7.401,3
43.28577,-2.02738,132.8,7.41,3
43.28575,-2.02761,133.2,7.429,2
43.28573,-2.02784,133.5,7.448,2
43.28572,-2.02806,133.8,7.466,2
43.28572,-2.02847,134.1,7.499,1
43.28573,-2.0287,134.2,7.518,1
43.28576,-2.02913,134.4,7.553,1
43.2858,-2.02952,134.4,7.585,1
43.28584,-2.02976,134.3,7.604,0
43.28592,-2.03019,134,7.64,0
43.286,-2.03062,133.5,7.676,-1
43.2861,-2.03101,133,7.71,-1
43.2862,-2.03141,132.5,7.744,-1
43.28637,-2.03201,131.8,7.796,-1
43.2865,-2.03239,131.3,7.83,-1
43.28664,-2.0328,130.7,7.867,-1
43.28678,-2.03316,130.3,7.9,-1
43.28693,-2.0335,129.8,7.932,-1
43.28701,-2.0337,129.5,7.951,-1
43.28727,-2.03423,128.7,8.003,-2
43.28736,-2.03439,128.4,8.019,-2
43.28755,-2.03473,127.9,8.054,-2
43.28775,-2.03507,127.3,8.089,-2
43.28792,-2.03533,126.8,8.117,-2
43.28805,-2.03553,126.6,8.139,-2
43.28828,-2.03584,126,8.175,-2
43.2885,-2.03608,125.5,8.206,-2
43.28858,-2.03616,125.3,8.217,-2
43.28871,-2.03629,125.1,8.235,-1
43.28885,-2.03641,124.9,8.254,-2
43.28889,-2.03644,124.8,8.259,-2
43.28902,-2.03654,124.6,8.275,-1
43.28915,-2.03662,124.4,8.291,-1
43.28927,-2.0367,124.4,8.306,-1
43.28954,-2.03684,124.4,8.338,-1
43.28969,-2.0369,124.4,8.356,0
43.28998,-2.03702,124.7,8.389,0
43.29026,-2.03713,125.2,8.422,1
43.29041,-2.03719,125.4,8.439,1
43.29069,-2.03732,126.3,8.472,2
43.29079,-2.03737,126.6,8.484,2
43.29097,-2.03748,127.2,8.506,2
43.2911,-2.03757,127.7,8.522,3
43.29122,-2.03767,128.2,8.538,3
43.29136,-2.03778,128.8,8.556,3
43.29147,-2.03788,129.4,8.57,3
43.29159,-2.038,130,8.587,3
43.2917,-2.03813,130.7,8.603,3
43.29182,-2.03829,131.4,8.621,4
43.29191,-2.03841,132,8.635,4
43.29205,-2.03863,128.6,8.659,0
43.29215,-2.03872,126.7,8.672,-3
43.2922,-2.03881,133.9,8.682,4
43.29225,-2.0389,134.3,8.691,4
43.29235,-2.03911,135.1,8.711,4
43.2924,-2.03923,135.5,8.722,4
43.29246,-2.03939,136,8.737,4
43.29257,-2.0397,137.1,8.765,8
43.29265,-2.03998,138,8.789,4
43.29277,-2.04053,139.8,8.836,4
43.29284,-2.04095,141.1,8.871,4
43.2929,-2.04139,142.5,8.907,4
43.29295,-2.04199,144.4,8.956,4
43.29303,-2.04277,146.1,9.02,3
43.29307,-2.04311,147.2,9.048,3
43.29309,-2.0432,147,9.055,3
43.29316,-2.0436,148,9.089,3
43.29325,-2.04398,149.1,9.121,3
43.29336,-2.04439,150.6,9.156,4
43.29354,-2.04494,152.8,9.205,4
43.29365,-2.04532,154.2,9.238,4
43.29375,-2.04572,155.5,9.273,4
43.29382,-2.0461,156.7,9.304,4
43.29388,-2.04649,157.9,9.337,4
43.29391,-2.04691,159.1,9.371,4
43.29391,-2.04711,160,9.387,4
43.29391,-2.04732,160.7,9.404,4
43.29389,-2.0477,162.5,9.435,4
43.29385,-2.04831,164.1,9.485,4
43.29381,-2.04893,165.8,9.535,3
43.29381,-2.04934,167.1,9.568,3
43.29384,-2.04972,168.3,9.599,4
43.29385,-2.04983,169.7,9.608,5
43.29387,-2.04994,168.5,9.617,3
43.2939,-2.05014,170.5,9.634,4
43.29399,-2.05054,172.4,9.668,5
43.2941,-2.05091,174.1,9.7,6
43.29424,-2.05128,175.5,9.734,5
43.29455,-2.05198,178.3,9.8,4
43.2947,-2.05233,179.5,9.833,4
43.29482,-2.0527,180.6,9.866,4
43.29492,-2.05309,182,9.9,4
43.29499,-2.05347,183.5,9.931,4
43.29504,-2.05386,184.9,9.963,4
43.29506,-2.05407,185.6,9.981,4
43.29506,-2.05449,187,10.015,4
43.29503,-2.0553,189.6,10.08,4
43.29501,-2.0557,190.8,10.113,4
43.29499,-2.0561,192.1,10.145,4
43.29499,-2.05654,193.6,10.181,4
43.29501,-2.05693,194.8,10.213,4
43.29503,-2.05733,196.3,10.245,4
43.29507,-2.05774,197.7,10.279,4
43.29514,-2.05854,200.5,10.344,4
43.29517,-2.05916,202.5,10.394,4
43.29517,-2.05958,203.7,10.428,4
43.29515,-2.05999,204.8,10.462,4
43.29512,-2.0604,205.7,10.495,3
43.29507,-2.0608,206.5,10.528,3
43.29501,-2.06121,207.3,10.562,3
43.29493,-2.06158,207.8,10.593,2
43.29489,-2.06178,208,10.61,2
43.29479,-2.06217,208.3,10.643,2
43.29467,-2.06255,208.4,10.677,1
43.29453,-2.06292,208.5,10.711,1
43.29439,-2.06327,208.5,10.743,0
43.29426,-2.06356,208.3,10.771,0
43.29414,-2.06378,208,10.793,0
43.29388,-2.06427,207.1,10.842,-1
43.29359,-2.06476,206.1,10.893,-2
43.29342,-2.06509,205.1,10.926,-2
43.29325,-2.0654,204.2,10.957,-3
43.29306,-2.06577,203,10.994,-3
43.2929,-2.06611,201.5,11.027,-4
43.29268,-2.06657,200,11.072,-4
43.29259,-2.06681,198.9,11.093,-4
43.29237,-2.06737,197.1,11.145,-4
43.29219,-2.0679,195.1,11.192,-4
43.29207,-2.06829,193.8,11.227,-4
43.29199,-2.06859,192.6,11.253,-4
43.29193,-2.06879,192,11.27,-4
43.29185,-2.06914,190.8,11.3,-4
43.29175,-2.06953,189.6,11.333,-4
43.2916,-2.07031,186.9,11.399,-4
43.29154,-2.07061,186,11.424,-4
43.29147,-2.071,184.7,11.456,-4
43.29141,-2.07132,183.7,11.483,-4
43.29136,-2.07159,182.7,11.506,-4
43.29127,-2.07204,181.1,11.544,-4
43.29118,-2.07245,179.8,11.578,-4
43.29105,-2.073,178,11.625,-4
43.29096,-2.07332,176.9,11.653,-4
43.29087,-2.07368,175.8,11.684,-4
43.29079,-2.07391,174.9,11.704,-4
43.29063,-2.07441,173.1,11.749,-4
43.29055,-2.07464,166.8,11.769,-9
43.29054,-2.07465,166.7,11.771,-9
43.29049,-2.07481,171.8,11.785,-4
43.29044,-2.07493,171.3,11.796,-4
43.29032,-2.07524,170.1,11.824,-4
43.29012,-2.07573,168.3,11.87,2
43.28989,-2.07624,166.3,11.919,-4
43.28968,-2.07673,164.3,11.965,-4
43.2894,-2.07736,161.9,12.024,-4
43.28923,-2.07776,160.4,12.062,-4
43.28906,-2.07821,158.8,12.103,-4
43.28889,-2.07866,157.1,12.144,-4
43.28877,-2.07903,155.7,12.177,-4
43.28868,-2.0793,154.8,12.201,-4
43.28857,-2.07967,153.6,12.233,-4
43.2885,-2.07991,152.7,12.254,-4
43.28842,-2.08023,151.6,12.282,-4
43.28837,-2.08042,151,12.298,-4
43.28825,-2.08092,149.2,12.341,-4
43.28819,-2.08121,148.2,12.365,-4
43.28812,-2.0816,146.9,12.398,-4
43.28804,-2.08201,145.6,12.432,-4
43.28797,-2.08243,144.1,12.467,-4
43.28794,-2.08262,143.5,12.483,-4
43.2879,-2.08288,142.6,12.504,-4
43.28783,-2.08331,141.2,12.54,-4
43.28777,-2.08369,140,12.572,-4
43.28771,-2.08403,138.9,12.6,-4
43.28763,-2.08445,137.5,12.635,-4
43.28756,-2.08481,136.4,12.665,-4
43.28747,-2.08515,135.2,12.695,-4
43.28741,-2.0854,134.4,12.716,-4
43.28719,-2.0862,131.6,12.785,-4
43.28701,-2.08679,129.4,12.837,-4
43.2869,-2.08721,127.7,12.873,-4
43.28682,-2.0875,126.7,12.898,-4
43.28676,-2.08781,125.5,12.924,-4
43.28671,-2.08813,124.4,12.951,-4
43.28668,-2.08832,123.1,12.967,-5
43.28665,-2.08863,118.4,12.992,-8
43.28664,-2.08876,122.3,13.003,-4
43.28664,-2.08889,121.8,13.013,-4
43.28663,-2.08921,120.7,13.039,-4
43.28665,-2.08958,119.3,13.069,-4
43.28667,-2.08981,118.4,13.088,-4
43.28669,-2.09005,117.7,13.108,-4
43.28673,-2.0904,116.7,13.136,-4
43.28677,-2.0907,115.7,13.161,-4
43.28681,-2.09094,115,13.181,-4
43.28683,-2.09111,114.5,13.195,-4
43.28687,-2.09147,113.5,13.224,-4
43.28689,-2.09167,112.9,13.241,-4
43.28691,-2.092,112,13.268,-3
43.28691,-2.09229,111.3,13.291,-3
43.28691,-2.09252,110.6,13.31,-3
43.28689,-2.09283,109.8,13.335,-3
43.28686,-2.09315,109.1,13.361,-3
43.28682,-2.09342,108.4,13.383,-3
43.28679,-2.0936,108,13.398,-3
43.28676,-2.09376,107.6,13.412,-3
43.28672,-2.09397,107.3,13.429,-3
43.28667,-2.09418,106.8,13.447,-3
43.28655,-2.09456,106.1,13.481,-2
43.28647,-2.09481,105.7,13.503,-2
43.28639,-2.09501,105.3,13.521,-2
43.28627,-2.0953,104.8,13.548,-2
43.2861,-2.09564,104.4,13.582,-2
43.2859,-2.09605,103.9,13.622,-1
43.28582,-2.09622,103.5,13.638,-2
43.28574,-2.0964,103.5,13.655,-1
43.28561,-2.09667,103.1,13.682,-1
43.28544,-2.0971,102.7,13.721,-1
43.28529,-2.09755,102.3,13.761,-1
43.28514,-2.09807,102,13.807,-1
43.285,-2.09864,101.7,13.855,-1
43.28489,-2.09905,101.3,13.891,-1
43.28479,-2.09942,101,13.923,-1
43.28463,-2.09997,100.5,13.971,-1
43.28449,-2.1004,99.9,14.009,-1
43.28434,-2.10082,99.3,14.047,-1
43.28417,-2.10128,98.3,14.089,-2
43.284,-2.10173,97.2,14.13,-2
43.28379,-2.10228,95.5,14.18,-3
43.28351,-2.10311,92.8,14.254,-3
43.28347,-2.10324,92.4,14.266,-4
43.28347,-2.10326,92.3,14.267,-4
43.28344,-2.10335,92,14.275,-4
43.28343,-2.10341,91.7,14.28,-4
43.28333,-2.10379,90.5,14.313,-4
43.2833,-2.1039,90.1,14.323,-4
43.28319,-2.10441,88.5,14.366,-4
43.28304,-2.10515,86.1,14.428,-4
43.2829,-2.10575,84.2,14.479,-4
43.28277,-2.10626,82.5,14.523,-4
43.28259,-2.10684,80.4,14.574,-4
43.2824,-2.10744,78.1,14.627,-4
43.28219,-2.10812,75.6,14.687,-4
43.28203,-2.10868,73.4,14.736,-4
43.28191,-2.10912,72,14.774,-4
43.28173,-2.10988,69.4,14.838,-4
43.28166,-2.11022,68.2,14.867,-4
43.28152,-2.11092,66,14.926,-4
43.28147,-2.11122,64.9,14.951,-4
43.28139,-2.11176,63.2,14.995,-4
43.28135,-2.11213,61.8,15.026,-4
43.28132,-2.11243,60.8,15.05,-4
43.28128,-2.11298,58.9,15.095,-4
43.28125,-2.11344,57.5,15.133,-4
43.28124,-2.11385,56.1,15.166,-4
43.28123,-2.1141,48.7,15.186,-9
43.28123,-2.11424,49.4,15.197,-9
43.28125,-2.11453,54,15.221,-4
43.28131,-2.11518,51.9,15.274,-4
43.28136,-2.11548,50.9,15.299,1
43.28142,-2.11577,49.8,15.323,-4
43.28153,-2.11625,48.2,15.364,-4
43.28174,-2.11692,46,15.423,-4
43.28188,-2.11732,44.6,15.459,-4
43.28201,-2.11768,43.6,15.492,-4
43.28215,-2.11815,42,15.533,-4
43.28221,-2.11837,41.4,15.552,-4
43.28226,-2.11862,40.5,15.573,-4
43.28233,-2.11897,39.3,15.603,-4
43.28237,-2.11928,38.3,15.628,-4
43.28238,-2.11938,37.9,15.636,-4
43.28241,-2.11975,36.8,15.666,-4
43.28241,-2.12023,35.1,15.705,-4
43.28241,-2.12032,34.9,15.713,-4
43.2824,-2.12052,34.1,15.729,-4
43.28236,-2.12109,32.2,15.775,-4
43.28235,-2.1212,31.8,15.784,-4
43.28234,-2.12139,31.2,15.8,-4
43.2823,-2.12176,29.9,15.83,-4
43.28226,-2.12215,28.5,15.862,-4
43.28224,-2.12249,27.4,15.89,-4
43.28222,-2.12278,26.5,15.913,-4
43.28221,-2.12322,25,15.949,-4
43.28221,-2.12371,23.4,15.989,-4
43.28222,-2.12408,22.1,16.019,-4
43.28224,-2.12446,20.9,16.049,-4
43.28229,-2.1251,19.3,16.102,-4
43.28236,-2.125775,18,16.157,-3
43.28243,-2.12645,17.2,16.212,-2
43.28247,-2.12687,5,16.246,-10
43.2825,-2.12715,5.5,16.269,-11
43.28262,-2.1283,5.2,16.363,0
43.28274,-2.12945,0,16.458,-3
43.28286,-2.1306,0,16.552,-3
43.28293,-2.131265,0,16.606,0
43.283,-2.13193,3.6,16.661,3
43.28301,-2.13206,4,16.671,3
43.28304,-2.13227,22.2,16.689,16
43.28307,-2.13254,26.4,16.711,25
43.28319,-2.13369,28.9,16.805,6
43.28322,-2.13406,29.7,16.835,3
43.28323,-2.13428,30.1,16.853,3
43.28325,-2.13466,30.9,16.884,3
43.28326,-2.13499,31.6,16.911,3
43.28326,-2.13541,32.4,16.945,2
43.28325,-2.13574,33,16.971,2
43.28324,-2.13619,33.8,17.008,2
43.28322,-2.13681,35,17.058,2
